Long	Lat	N
48.5416666666667	-11.4583333333333	-29.197206
48.5833333333333	-11.4583333333333	-29.138922
48.625	-11.4583333333333	-29.072002
48.6666666666667	-11.4583333333333	-28.990074
48.7083333333333	-11.4583333333333	-28.897026
48.75	-11.4583333333333	-28.8004
48.7916666666667	-11.4583333333333	-28.702734
48.8333333333333	-11.4583333333333	-28.605528
48.875	-11.4583333333333	-28.517799
48.9166666666667	-11.4583333333333	-28.454021
48.9583333333333	-11.4583333333333	-28.423323
49	-11.4583333333333	-28.422272
49.0416666666667	-11.4583333333333	-28.43635
49.0833333333333	-11.4583333333333	-28.447559
49.125	-11.4583333333333	-28.444817
49.1666666666667	-11.4583333333333	-28.428902
49.2083333333333	-11.4583333333333	-28.402252
49.25	-11.4583333333333	-28.351831
49.2916666666667	-11.4583333333333	-28.251493
49.3333333333333	-11.4583333333333	-28.090776
49.375	-11.4583333333333	-27.896988
49.4166666666667	-11.4583333333333	-27.718306
49.4583333333333	-11.4583333333333	-27.586655
49.5	-11.4583333333333	-27.507475
49.5416666666667	-11.4583333333333	-27.4832
49.5833333333333	-11.4583333333333	-27.527382
49.625	-11.4583333333333	-27.643034
49.6666666666667	-11.4583333333333	-27.796696
49.7083333333333	-11.4583333333333	-27.9307
49.75	-11.4583333333333	-28.00494
49.7916666666667	-11.4583333333333	-28.021231
49.8333333333333	-11.4583333333333	-28.008032
49.875	-11.4583333333333	-27.989733
49.9166666666667	-11.4583333333333	-27.973387
49.9583333333333	-11.4583333333333	-27.958113
50	-11.4583333333333	-27.949903
50.0416666666667	-11.4583333333333	-27.965382
50.0833333333333	-11.4583333333333	-28.020912
50.125	-11.4583333333333	-28.11693
50.1666666666667	-11.4583333333333	-28.233795
50.2083333333333	-11.4583333333333	-28.346279
50.25	-11.4583333333333	-28.443583
50.2916666666667	-11.4583333333333	-28.533838
50.3333333333333	-11.4583333333333	-28.629826
50.375	-11.4583333333333	-28.734053
50.4166666666667	-11.4583333333333	-28.83926
50.4583333333333	-11.4583333333333	-28.939716
50.5	-11.4583333333333	-29.03808
50.5416666666667	-11.4583333333333	-29.141602
50.5833333333333	-11.4583333333333	-29.253994
50.625	-11.4583333333333	-29.37145
50.6666666666667	-11.4583333333333	-29.485231
50.7083333333333	-11.4583333333333	-29.586836
50.75	-11.4583333333333	-29.669973
50.7916666666667	-11.4583333333333	-29.728485
50.8333333333333	-11.4583333333333	-29.756762
50.875	-11.4583333333333	-29.757483
50.9166666666667	-11.4583333333333	-29.748669
50.9583333333333	-11.4583333333333	-29.756531
51	-11.4583333333333	-29.795855
51.0416666666667	-11.4583333333333	-29.857883
51.0833333333333	-11.4583333333333	-29.919525
51.125	-11.4583333333333	-29.962738
42.4166666666667	-11.5	-27.333921
42.4583333333333	-11.5	-27.379389
42.5	-11.5	-27.418211
42.5416666666667	-11.5	-27.459236
42.5833333333333	-11.5	-27.495998
42.625	-11.5	-27.515875
42.6666666666667	-11.5	-27.518669
42.7083333333333	-11.5	-27.512846
42.75	-11.5	-27.497293
42.7916666666667	-11.5	-27.459518
42.8333333333333	-11.5	-27.389692
42.875	-11.5	-27.285139
42.9166666666667	-11.5	-27.142977
42.9583333333333	-11.5	-26.958628
43	-11.5	-26.729334
43.0416666666667	-11.5	-26.449921
43.0833333333333	-11.5	-26.109251
43.125	-11.5	-25.700478
43.1666666666667	-11.5	-25.229208
43.2083333333333	-11.5	-24.705757
43.25	-11.5	-24.151278
43.2916666666667	-11.5	-23.638153
43.3333333333333	-11.5	-23.304419
43.375	-11.5	-23.272377
43.4166666666667	-11.5	-23.530972
43.4583333333333	-11.5	-23.931021
43.5	-11.5	-24.321091
43.5416666666667	-11.5	-24.665998
43.5833333333333	-11.5	-25.014595
43.625	-11.5	-25.388947
43.6666666666667	-11.5	-25.752039
43.7083333333333	-11.5	-26.069061
43.75	-11.5	-26.34627
43.7916666666667	-11.5	-26.597803
43.8333333333333	-11.5	-26.813848
43.875	-11.5	-26.982931
43.9166666666667	-11.5	-27.119852
43.9583333333333	-11.5	-27.248871
44	-11.5	-27.374634
44.0416666666667	-11.5	-27.488354
44.0833333333333	-11.5	-27.590336
44.125	-11.5	-27.687727
44.1666666666667	-11.5	-27.778517
44.2083333333333	-11.5	-27.85598
44.25	-11.5	-27.925053
44.2916666666667	-11.5	-27.998981
44.3333333333333	-11.5	-28.081572
44.375	-11.5	-28.165428
44.4166666666667	-11.5	-28.245958
44.4583333333333	-11.5	-28.324713
44.5	-11.5	-28.399694
44.5416666666667	-11.5	-28.464945
44.5833333333333	-11.5	-28.5217
44.625	-11.5	-28.579472
44.6666666666667	-11.5	-28.642864
44.7083333333333	-11.5	-28.705479
44.75	-11.5	-28.760025
44.7916666666667	-11.5	-28.807899
44.8333333333333	-11.5	-28.85603
44.875	-11.5	-28.90971
44.9166666666667	-11.5	-28.970556
44.9583333333333	-11.5	-29.036205
45	-11.5	-29.100222
45.0416666666667	-11.5	-29.157003
45.0833333333333	-11.5	-29.208164
45.125	-11.5	-29.259796
45.1666666666667	-11.5	-29.313601
45.2083333333333	-11.5	-29.366673
45.25	-11.5	-29.420145
45.2916666666667	-11.5	-29.480478
45.3333333333333	-11.5	-29.550098
45.375	-11.5	-29.623728
45.4166666666667	-11.5	-29.696404
45.4583333333333	-11.5	-29.7677
45.5	-11.5	-29.834944
45.5416666666667	-11.5	-29.891121
45.5833333333333	-11.5	-29.935577
45.625	-11.5	-29.979103
45.6666666666667	-11.5	-30.030375
45.7083333333333	-11.5	-30.083601
45.75	-11.5	-30.128786
45.7916666666667	-11.5	-30.168669
45.8333333333333	-11.5	-30.213377
45.875	-11.5	-30.260443
45.9166666666667	-11.5	-30.294134
45.9583333333333	-11.5	-30.307976
46	-11.5	-30.316048
46.0416666666667	-11.5	-30.334661
46.0833333333333	-11.5	-30.361094
46.125	-11.5	-30.379269
46.1666666666667	-11.5	-30.381687
46.2083333333333	-11.5	-30.37657
46.25	-11.5	-30.374817
46.2916666666667	-11.5	-30.378235
46.3333333333333	-11.5	-30.381702
46.375	-11.5	-30.37993
46.4166666666667	-11.5	-30.369278
46.4583333333333	-11.5	-30.347893
46.5	-11.5	-30.317526
46.5416666666667	-11.5	-30.281935
46.5833333333333	-11.5	-30.240805
46.625	-11.5	-30.189394
46.6666666666667	-11.5	-30.128445
46.7083333333333	-11.5	-30.070049
46.75	-11.5	-30.025694
46.7916666666667	-11.5	-29.989161
46.8333333333333	-11.5	-29.939499
46.875	-11.5	-29.862776
46.9166666666667	-11.5	-29.761812
46.9583333333333	-11.5	-29.64016
47	-11.5	-29.487793
47.0416666666667	-11.5	-29.29414
47.0833333333333	-11.5	-29.065523
47.125	-11.5	-28.808752
47.1666666666667	-11.5	-28.497984
47.2083333333333	-11.5	-28.087265
47.25	-11.5	-27.580816
47.2916666666667	-11.5	-27.083351
47.3333333333333	-11.5	-26.756063
47.375	-11.5	-26.710897
47.4166666666667	-11.5	-26.946579
47.4583333333333	-11.5	-27.374166
47.5	-11.5	-27.881565
47.5416666666667	-11.5	-28.372778
47.5833333333333	-11.5	-28.778549
47.625	-11.5	-29.065836
47.6666666666667	-11.5	-29.244678
47.7083333333333	-11.5	-29.352163
47.75	-11.5	-29.420969
47.7916666666667	-11.5	-29.463882
47.8333333333333	-11.5	-29.483753
47.875	-11.5	-29.486263
47.9166666666667	-11.5	-29.478212
47.9583333333333	-11.5	-29.460936
48	-11.5	-29.433281
48.0416666666667	-11.5	-29.399937
48.0833333333333	-11.5	-29.371647
48.125	-11.5	-29.355421
48.1666666666667	-11.5	-29.346048
48.2083333333333	-11.5	-29.329433
48.25	-11.5	-29.296156
48.2916666666667	-11.5	-29.251726
48.3333333333333	-11.5	-29.210913
48.375	-11.5	-29.180679
48.4166666666667	-11.5	-29.151924
48.4583333333333	-11.5	-29.110971
48.5	-11.5	-29.055784
48.5416666666667	-11.5	-28.995523
48.5833333333333	-11.5	-28.936155
48.625	-11.5	-28.873478
48.6666666666667	-11.5	-28.801027
48.7083333333333	-11.5	-28.718098
48.75	-11.5	-28.627472
48.7916666666667	-11.5	-28.531618
48.8333333333333	-11.5	-28.436382
48.875	-11.5	-28.354937
48.9166666666667	-11.5	-28.302055
48.9583333333333	-11.5	-28.283352
49	-11.5	-28.290447
49.0416666666667	-11.5	-28.304253
49.0833333333333	-11.5	-28.302912
49.125	-11.5	-28.272509
49.1666666666667	-11.5	-28.214466
49.2083333333333	-11.5	-28.138817
49.25	-11.5	-28.0464
49.2916666666667	-11.5	-27.923038
49.3333333333333	-11.5	-27.758924
49.375	-11.5	-27.571135
49.4166666666667	-11.5	-27.398748
49.4583333333333	-11.5	-27.276407
49.5	-11.5	-27.220516
49.5416666666667	-11.5	-27.238735
49.5833333333333	-11.5	-27.335907
49.625	-11.5	-27.49847
49.6666666666667	-11.5	-27.680559
49.7083333333333	-11.5	-27.82188
49.75	-11.5	-27.886595
49.7916666666667	-11.5	-27.883041
49.8333333333333	-11.5	-27.846449
49.875	-11.5	-27.807365
49.9166666666667	-11.5	-27.776661
49.9583333333333	-11.5	-27.753555
50	-11.5	-27.741253
50.0416666666667	-11.5	-27.753416
50.0833333333333	-11.5	-27.805895
50.125	-11.5	-27.901314
50.1666666666667	-11.5	-28.022236
50.2083333333333	-11.5	-28.142622
50.25	-11.5	-28.248339
50.2916666666667	-11.5	-28.345678
50.3333333333333	-11.5	-28.449291
50.375	-11.5	-28.564108
50.4166666666667	-11.5	-28.681513
50.4583333333333	-11.5	-28.791901
50.5	-11.5	-28.896935
50.5416666666667	-11.5	-29.007057
50.5833333333333	-11.5	-29.12821
50.625	-11.5	-29.253849
50.6666666666667	-11.5	-29.370832
50.7083333333333	-11.5	-29.470425
50.75	-11.5	-29.550087
50.7916666666667	-11.5	-29.605894
50.8333333333333	-11.5	-29.630436
50.875	-11.5	-29.624205
50.9166666666667	-11.5	-29.606783
50.9583333333333	-11.5	-29.608864
51	-11.5	-29.648558
51.0416666666667	-11.5	-29.716751
51.0833333333333	-11.5	-29.786808
51.125	-11.5	-29.83642
42.4166666666667	-11.5416666666667	-27.326799
42.4583333333333	-11.5416666666667	-27.367004
42.5	-11.5416666666667	-27.400202
42.5416666666667	-11.5416666666667	-27.437628
42.5833333333333	-11.5416666666667	-27.468943
42.625	-11.5416666666667	-27.476568
42.6666666666667	-11.5416666666667	-27.462841
42.7083333333333	-11.5416666666667	-27.44359
42.75	-11.5416666666667	-27.419834
42.7916666666667	-11.5416666666667	-27.374086
42.8333333333333	-11.5416666666667	-27.29215
42.875	-11.5416666666667	-27.171968
42.9166666666667	-11.5416666666667	-27.012272
42.9583333333333	-11.5416666666667	-26.808182
43	-11.5416666666667	-26.55777
43.0416666666667	-11.5416666666667	-26.259424
43.0833333333333	-11.5416666666667	-25.903639
43.125	-11.5416666666667	-25.479328
43.1666666666667	-11.5416666666667	-24.985592
43.2083333333333	-11.5416666666667	-24.430746
43.25	-11.5416666666667	-23.841061
43.2916666666667	-11.5416666666667	-23.299212
43.3333333333333	-11.5416666666667	-22.954464
43.375	-11.5416666666667	-22.934345
43.4166666666667	-11.5416666666667	-23.220869
43.4583333333333	-11.5416666666667	-23.649366
43.5	-11.5416666666667	-24.05772
43.5416666666667	-11.5416666666667	-24.412966
43.5833333333333	-11.5416666666667	-24.771093
43.625	-11.5416666666667	-25.153997
43.6666666666667	-11.5416666666667	-25.519081
43.7083333333333	-11.5416666666667	-25.833132
43.75	-11.5416666666667	-26.113554
43.7916666666667	-11.5416666666667	-26.381937
43.8333333333333	-11.5416666666667	-26.622299
43.875	-11.5416666666667	-26.811092
43.9166666666667	-11.5416666666667	-26.958839
43.9583333333333	-11.5416666666667	-27.094393
44	-11.5416666666667	-27.226151
44.0416666666667	-11.5416666666667	-27.343779
44.0833333333333	-11.5416666666667	-27.446047
44.125	-11.5416666666667	-27.542677
44.1666666666667	-11.5416666666667	-27.634672
44.2083333333333	-11.5416666666667	-27.714558
44.25	-11.5416666666667	-27.785023
44.2916666666667	-11.5416666666667	-27.859999
44.3333333333333	-11.5416666666667	-27.946043
44.375	-11.5416666666667	-28.036032
44.4166666666667	-11.5416666666667	-28.12199
44.4583333333333	-11.5416666666667	-28.202339
44.5	-11.5416666666667	-28.275887
44.5416666666667	-11.5416666666667	-28.340364
44.5833333333333	-11.5416666666667	-28.399347
44.625	-11.5416666666667	-28.460661
44.6666666666667	-11.5416666666667	-28.525093
44.7083333333333	-11.5416666666667	-28.584984
44.75	-11.5416666666667	-28.636469
44.7916666666667	-11.5416666666667	-28.685448
44.8333333333333	-11.5416666666667	-28.73885
44.875	-11.5416666666667	-28.797121
44.9166666666667	-11.5416666666667	-28.858088
44.9583333333333	-11.5416666666667	-28.921392
45	-11.5416666666667	-28.985741
45.0416666666667	-11.5416666666667	-29.047438
45.0833333333333	-11.5416666666667	-29.104929
45.125	-11.5416666666667	-29.160194
45.1666666666667	-11.5416666666667	-29.21401
45.2083333333333	-11.5416666666667	-29.26549
45.25	-11.5416666666667	-29.318089
45.2916666666667	-11.5416666666667	-29.379158
45.3333333333333	-11.5416666666667	-29.450102
45.375	-11.5416666666667	-29.523323
45.4166666666667	-11.5416666666667	-29.592525
45.4583333333333	-11.5416666666667	-29.65942
45.5	-11.5416666666667	-29.725718
45.5416666666667	-11.5416666666667	-29.786028
45.5833333333333	-11.5416666666667	-29.836081
45.625	-11.5416666666667	-29.881964
45.6666666666667	-11.5416666666667	-29.932236
45.7083333333333	-11.5416666666667	-29.984726
45.75	-11.5416666666667	-30.030771
45.7916666666667	-11.5416666666667	-30.070177
45.8333333333333	-11.5416666666667	-30.110954
45.875	-11.5416666666667	-30.153591
45.9166666666667	-11.5416666666667	-30.186941
45.9583333333333	-11.5416666666667	-30.204432
46	-11.5416666666667	-30.215418
46.0416666666667	-11.5416666666667	-30.233227
46.0833333333333	-11.5416666666667	-30.257467
46.125	-11.5416666666667	-30.275858
46.1666666666667	-11.5416666666667	-30.280695
46.2083333333333	-11.5416666666667	-30.276234
46.25	-11.5416666666667	-30.270693
46.2916666666667	-11.5416666666667	-30.267647
46.3333333333333	-11.5416666666667	-30.266171
46.375	-11.5416666666667	-30.26347
46.4166666666667	-11.5416666666667	-30.254911
46.4583333333333	-11.5416666666667	-30.235914
46.5	-11.5416666666667	-30.206787
46.5416666666667	-11.5416666666667	-30.172205
46.5833333333333	-11.5416666666667	-30.133368
46.625	-11.5416666666667	-30.085215
46.6666666666667	-11.5416666666667	-30.02626
46.7083333333333	-11.5416666666667	-29.966827
46.75	-11.5416666666667	-29.918921
46.7916666666667	-11.5416666666667	-29.878616
46.8333333333333	-11.5416666666667	-29.827789
46.875	-11.5416666666667	-29.755213
46.9166666666667	-11.5416666666667	-29.665205
46.9583333333333	-11.5416666666667	-29.559448
47	-11.5416666666667	-29.422516
47.0416666666667	-11.5416666666667	-29.238722
47.0833333333333	-11.5416666666667	-29.013691
47.125	-11.5416666666667	-28.75725
47.1666666666667	-11.5416666666667	-28.446825
47.2083333333333	-11.5416666666667	-28.039766
47.25	-11.5416666666667	-27.546022
47.2916666666667	-11.5416666666667	-27.075792
47.3333333333333	-11.5416666666667	-26.787001
47.375	-11.5416666666667	-26.77622
47.4166666666667	-11.5416666666667	-27.024391
47.4583333333333	-11.5416666666667	-27.435831
47.5	-11.5416666666667	-27.905033
47.5416666666667	-11.5416666666667	-28.347078
47.5833333333333	-11.5416666666667	-28.701967
47.625	-11.5416666666667	-28.945715
47.6666666666667	-11.5416666666667	-29.097347
47.7083333333333	-11.5416666666667	-29.1957
47.75	-11.5416666666667	-29.263803
47.7916666666667	-11.5416666666667	-29.30225
47.8333333333333	-11.5416666666667	-29.311834
47.875	-11.5416666666667	-29.305866
47.9166666666667	-11.5416666666667	-29.295904
47.9583333333333	-11.5416666666667	-29.278877
48	-11.5416666666667	-29.248196
48.0416666666667	-11.5416666666667	-29.210745
48.0833333333333	-11.5416666666667	-29.182751
48.125	-11.5416666666667	-29.170153
48.1666666666667	-11.5416666666667	-29.160645
48.2083333333333	-11.5416666666667	-29.137094
48.25	-11.5416666666667	-29.095177
48.2916666666667	-11.5416666666667	-29.046093
48.3333333333333	-11.5416666666667	-29.003878
48.375	-11.5416666666667	-28.971643
48.4166666666667	-11.5416666666667	-28.94014
48.4583333333333	-11.5416666666667	-28.898436
48.5	-11.5416666666667	-28.844189
48.5416666666667	-11.5416666666667	-28.783003
48.5833333333333	-11.5416666666667	-28.720512
48.625	-11.5416666666667	-28.657927
48.6666666666667	-11.5416666666667	-28.593346
48.7083333333333	-11.5416666666667	-28.522806
48.75	-11.5416666666667	-28.44067
48.7916666666667	-11.5416666666667	-28.345282
48.8333333333333	-11.5416666666667	-28.247284
48.875	-11.5416666666667	-28.16811
48.9166666666667	-11.5416666666667	-28.125488
48.9583333333333	-11.5416666666667	-28.119947
49	-11.5416666666667	-28.134912
49.0416666666667	-11.5416666666667	-28.145956
49.0833333333333	-11.5416666666667	-28.129633
49.125	-11.5416666666667	-28.071362
49.1666666666667	-11.5416666666667	-27.972857
49.2083333333333	-11.5416666666667	-27.850349
49.25	-11.5416666666667	-27.719446
49.2916666666667	-11.5416666666667	-27.581715
49.3333333333333	-11.5416666666667	-27.430685
49.375	-11.5416666666667	-27.270292
49.4166666666667	-11.5416666666667	-27.122499
49.4583333333333	-11.5416666666667	-27.017469
49.5	-11.5416666666667	-26.981428
49.5416666666667	-11.5416666666667	-27.031376
49.5833333333333	-11.5416666666667	-27.167845
49.625	-11.5416666666667	-27.362841
49.6666666666667	-11.5416666666667	-27.560471
49.7083333333333	-11.5416666666667	-27.702835
49.75	-11.5416666666667	-27.763096
49.7916666666667	-11.5416666666667	-27.754929
49.8333333333333	-11.5416666666667	-27.712399
49.875	-11.5416666666667	-27.664001
49.9166666666667	-11.5416666666667	-27.623177
49.9583333333333	-11.5416666666667	-27.595005
50	-11.5416666666667	-27.585688
50.0416666666667	-11.5416666666667	-27.605442
50.0833333333333	-11.5416666666667	-27.663383
50.125	-11.5416666666667	-27.758413
50.1666666666667	-11.5416666666667	-27.874868
50.2083333333333	-11.5416666666667	-27.990698
50.25	-11.5416666666667	-28.093948
50.2916666666667	-11.5416666666667	-28.191198
50.3333333333333	-11.5416666666667	-28.297466
50.375	-11.5416666666667	-28.417913
50.4166666666667	-11.5416666666667	-28.542236
50.4583333333333	-11.5416666666667	-28.65799
50.5	-11.5416666666667	-28.765951
50.5416666666667	-11.5416666666667	-28.878321
50.5833333333333	-11.5416666666667	-29.002302
50.625	-11.5416666666667	-29.129972
50.6666666666667	-11.5416666666667	-29.246422
50.7083333333333	-11.5416666666667	-29.343897
50.75	-11.5416666666667	-29.423008
50.7916666666667	-11.5416666666667	-29.482231
50.8333333333333	-11.5416666666667	-29.514679
50.875	-11.5416666666667	-29.520071
50.9166666666667	-11.5416666666667	-29.51548
50.9583333333333	-11.5416666666667	-29.526814
51	-11.5416666666667	-29.567722
51.0416666666667	-11.5416666666667	-29.629137
51.0833333333333	-11.5416666666667	-29.689137
51.125	-11.5416666666667	-29.730152
42.4166666666667	-11.5833333333333	-27.323626
42.4583333333333	-11.5833333333333	-27.363798
42.5	-11.5833333333333	-27.393881
42.5416666666667	-11.5833333333333	-27.425709
42.5833333333333	-11.5833333333333	-27.447567
42.625	-11.5833333333333	-27.442057
42.6666666666667	-11.5833333333333	-27.415661
42.7083333333333	-11.5833333333333	-27.386988
42.75	-11.5833333333333	-27.353802
42.7916666666667	-11.5833333333333	-27.294258
42.8333333333333	-11.5833333333333	-27.195421
42.875	-11.5833333333333	-27.058987
42.9166666666667	-11.5833333333333	-26.882582
42.9583333333333	-11.5833333333333	-26.657661
43	-11.5833333333333	-26.385012
43.0416666666667	-11.5833333333333	-26.071077
43.0833333333333	-11.5833333333333	-25.70726
43.125	-11.5833333333333	-25.271082
43.1666666666667	-11.5833333333333	-24.749989
43.2083333333333	-11.5833333333333	-24.154291
43.25	-11.5833333333333	-23.523907
43.2916666666667	-11.5833333333333	-22.953859
43.3333333333333	-11.5833333333333	-22.597208
43.375	-11.5833333333333	-22.578852
43.4166666666667	-11.5833333333333	-22.874992
43.4583333333333	-11.5833333333333	-23.313654
43.5	-11.5833333333333	-23.728556
43.5416666666667	-11.5833333333333	-24.09033
43.5833333333333	-11.5833333333333	-24.462425
43.625	-11.5833333333333	-24.868057
43.6666666666667	-11.5833333333333	-25.257492
43.7083333333333	-11.5833333333333	-25.59128
43.75	-11.5833333333333	-25.889011
43.7916666666667	-11.5833333333333	-26.177628
43.8333333333333	-11.5833333333333	-26.440166
43.875	-11.5833333333333	-26.646307
43.9166666666667	-11.5833333333333	-26.802902
43.9583333333333	-11.5833333333333	-26.941961
44	-11.5833333333333	-27.076288
44.0416666666667	-11.5833333333333	-27.196205
44.0833333333333	-11.5833333333333	-27.29965
44.125	-11.5833333333333	-27.397787
44.1666666666667	-11.5833333333333	-27.493635
44.2083333333333	-11.5833333333333	-27.578283
44.25	-11.5833333333333	-27.650475
44.2916666666667	-11.5833333333333	-27.722765
44.3333333333333	-11.5833333333333	-27.804855
44.375	-11.5833333333333	-27.893225
44.4166666666667	-11.5833333333333	-27.979563
44.4583333333333	-11.5833333333333	-28.059116
44.5	-11.5833333333333	-28.129639
44.5416666666667	-11.5833333333333	-28.192205
44.5833333333333	-11.5833333333333	-28.254404
44.625	-11.5833333333333	-28.323368
44.6666666666667	-11.5833333333333	-28.394398
44.7083333333333	-11.5833333333333	-28.455544
